District Code ,School Code,School Name,Grade,Number Enrolled
7612,000,District Level Data,Grade 7,69
7612,000,District Level Data,Grade 8,77
7612,000,District Level Data,Grade 9,61
7612,000,District Level Data,Grade 10,67
7612,000,District Level Data,Grade 11,68
7612,000,District Level Data,Grade 12,63
7612,000,District Level Data,Secondary Special Education,18
7612,000,District Level Data,Secondary GED,*
7612,000,District Level Data,Total Enrollment,926
7612,004,LELAND ELEMENTARY SCHOOL,Pre-Kindergarten,12
7612,004,LELAND ELEMENTARY SCHOOL,Special Education Pre-K,N/A
7612,004,LELAND ELEMENTARY SCHOOL,Kindergarten,79
7612,004,LELAND ELEMENTARY SCHOOL,Special Education Kindergarten,*
7612,004,LELAND ELEMENTARY SCHOOL,Elementary Special Education,*
7612,004,LELAND ELEMENTARY SCHOOL,Grade 1,86
7612,004,LELAND ELEMENTARY SCHOOL,Grade 2,63
7612,004,LELAND ELEMENTARY SCHOOL,Grade 3,54
7612,004,LELAND ELEMENTARY SCHOOL,Grade 4,67
7612,004,LELAND ELEMENTARY SCHOOL,Grade 5,N/A
7612,004,LELAND ELEMENTARY SCHOOL,Grade 6,N/A
7612,004,LELAND ELEMENTARY SCHOOL,Grade 7,N/A
7612,004,LELAND ELEMENTARY SCHOOL,Grade 8,N/A
7612,004,LELAND ELEMENTARY SCHOOL,Grade 9,N/A
7612,004,LELAND ELEMENTARY SCHOOL,Grade 10,N/A
7612,004,LELAND ELEMENTARY SCHOOL,Grade 11,N/A
7612,004,LELAND ELEMENTARY SCHOOL,Grade 12,N/A
7612,004,LELAND ELEMENTARY SCHOOL,Secondary Special Education,N/A
7612,004,LELAND ELEMENTARY SCHOOL,Secondary GED,N/A
7612,004,LELAND ELEMENTARY SCHOOL,Total Enrollment,361
7612,006,LELAND SCHOOL PARK,Pre-Kindergarten,N/A
7612,006,LELAND SCHOOL PARK,Special Education Pre-K,N/A
7612,006,LELAND SCHOOL PARK,Kindergarten,N/A
7612,006,LELAND SCHOOL PARK,Special Education Kindergarten,N/A
7612,006,LELAND SCHOOL PARK,Elementary Special Education,N/A
7612,006,LELAND SCHOOL PARK,Grade 1,N/A
7612,006,LELAND SCHOOL PARK,Grade 2,N/A
7612,006,LELAND SCHOOL PARK,Grade 3,N/A
7612,006,LELAND SCHOOL PARK,Grade 4,N/A
7612,006,LELAND SCHOOL PARK,Grade 5,63
7612,006,LELAND SCHOOL PARK,Grade 6,65
7612,006,LELAND SCHOOL PARK,Grade 7,69
7612,006,LELAND SCHOOL PARK,Grade 8,77
7612,006,LELAND SCHOOL PARK,Grade 9,N/A
7612,006,LELAND SCHOOL PARK,Grade 10,N/A
7612,006,LELAND SCHOOL PARK,Grade 11,N/A
7612,006,LELAND SCHOOL PARK,Grade 12,N/A
7612,006,LELAND SCHOOL PARK,Secondary Special Education,*
7612,006,LELAND SCHOOL PARK,Secondary GED,N/A
7612,006,LELAND SCHOOL PARK,Total Enrollment,*
7612,012,LELAND HIGH SCHOOL,Pre-Kindergarten,N/A
7612,012,LELAND HIGH SCHOOL,Special Education Pre-K,N/A
7612,012,LELAND HIGH SCHOOL,Kindergarten,N/A
7612,012,LELAND HIGH SCHOOL,Special Education Kindergarten,N/A
7612,012,LELAND HIGH SCHOOL,Elementary Special Education,N/A
7612,012,LELAND HIGH SCHOOL,Grade 1,N/A
7612,012,LELAND HIGH SCHOOL,Grade 2,N/A
7612,012,LELAND HIGH SCHOOL,Grade 3,N/A
7612,012,LELAND HIGH SCHOOL,Grade 4,N/A
7612,012,LELAND HIGH SCHOOL,Grade 5,N/A
7612,012,LELAND HIGH SCHOOL,Grade 6,N/A
7612,012,LELAND HIGH SCHOOL,Grade 7,N/A
7612,012,LELAND HIGH SCHOOL,Grade 8,N/A
7612,012,LELAND HIGH SCHOOL,Grade 9,61
7612,012,LELAND HIGH SCHOOL,Grade 10,67
7612,012,LELAND HIGH SCHOOL,Grade 11,68
7612,012,LELAND HIGH SCHOOL,Grade 12,63
7612,012,LELAND HIGH SCHOOL,Secondary Special Education,*
7612,012,LELAND HIGH SCHOOL,Secondary GED,*
7612,012,LELAND HIGH SCHOOL,Total Enrollment,259
7613,000,District Level Data,Pre-Kindergarten,75
7613,000,District Level Data,Special Education Pre-K,N/A
7613,000,District Level Data,Kindergarten,158
7613,000,District Level Data,Special Education Kindergarten,N/A
7613,000,District Level Data,Elementary Special Education,*
7613,000,District Level Data,Grade 1,166
7613,000,District Level Data,Grade 2,152
7613,000,District Level Data,Grade 3,147
7613,000,District Level Data,Grade 4,123
7613,000,District Level Data,Grade 5,146
7613,000,District Level Data,Grade 6,153
7613,000,District Level Data,Grade 7,176
7613,000,District Level Data,Grade 8,143
7613,000,District Level Data,Grade 9,144
7613,000,District Level Data,Grade 10,144
7613,000,District Level Data,Grade 11,134
7613,000,District Level Data,Grade 12,126
7613,000,District Level Data,Secondary Special Education,11
7613,000,District Level Data,Secondary GED,N/A
7613,000,District Level Data,Total Enrollment,*
7613,008,O'BANNON ELEMENTARY SCHOOL,Pre-Kindergarten,38
7613,008,O'BANNON ELEMENTARY SCHOOL,Special Education Pre-K,N/A
7613,008,O'BANNON ELEMENTARY SCHOOL,Kindergarten,66
7613,008,O'BANNON ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
7613,008,O'BANNON ELEMENTARY SCHOOL,Elementary Special Education,*
7613,008,O'BANNON ELEMENTARY SCHOOL,Grade 1,80
7613,008,O'BANNON ELEMENTARY SCHOOL,Grade 2,72
7613,008,O'BANNON ELEMENTARY SCHOOL,Grade 3,75
7613,008,O'BANNON ELEMENTARY SCHOOL,Grade 4,51
7613,008,O'BANNON ELEMENTARY SCHOOL,Grade 5,58
7613,008,O'BANNON ELEMENTARY SCHOOL,Grade 6,77
7613,008,O'BANNON ELEMENTARY SCHOOL,Grade 7,N/A
7613,008,O'BANNON ELEMENTARY SCHOOL,Grade 8,N/A
7613,008,O'BANNON ELEMENTARY SCHOOL,Grade 9,N/A
7613,008,O'BANNON ELEMENTARY SCHOOL,Grade 10,N/A
7613,008,O'BANNON ELEMENTARY SCHOOL,Grade 11,N/A
7613,008,O'BANNON ELEMENTARY SCHOOL,Grade 12,N/A
7613,008,O'BANNON ELEMENTARY SCHOOL,Secondary Special Education,N/A
7613,008,O'BANNON ELEMENTARY SCHOOL,Secondary GED,N/A
7613,008,O'BANNON ELEMENTARY SCHOOL,Total Enrollment,*
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Pre-Kindergarten,37
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Special Education Pre-K,N/A
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Kindergarten,92
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Elementary Special Education,N/A
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Grade 1,86
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Grade 2,80
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Grade 3,72
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Grade 4,72
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Grade 5,88
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Grade 6,76
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Grade 7,N/A
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Grade 8,N/A
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Grade 9,N/A
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Grade 10,N/A
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Grade 11,N/A
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Grade 12,N/A
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Secondary Special Education,N/A
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Secondary GED,N/A
7613,012,RIVERSIDE ELEMENTARY SCHOOL,Total Enrollment,603
7613,016,O'BANNON HIGH SCHOOL,Pre-Kindergarten,N/A
7613,016,O'BANNON HIGH SCHOOL,Special Education Pre-K,N/A
7613,016,O'BANNON HIGH SCHOOL,Kindergarten,N/A
7613,016,O'BANNON HIGH SCHOOL,Special Education Kindergarten,N/A
7613,016,O'BANNON HIGH SCHOOL,Elementary Special Education,N/A
7613,016,O'BANNON HIGH SCHOOL,Grade 1,N/A
7613,016,O'BANNON HIGH SCHOOL,Grade 2,N/A
7613,016,O'BANNON HIGH SCHOOL,Grade 3,N/A
7613,016,O'BANNON HIGH SCHOOL,Grade 4,N/A
7613,016,O'BANNON HIGH SCHOOL,Grade 5,N/A
7613,016,O'BANNON HIGH SCHOOL,Grade 6,N/A
7613,016,O'BANNON HIGH SCHOOL,Grade 7,90
7613,016,O'BANNON HIGH SCHOOL,Grade 8,75
7613,016,O'BANNON HIGH SCHOOL,Grade 9,78
7613,016,O'BANNON HIGH SCHOOL,Grade 10,82
7613,016,O'BANNON HIGH SCHOOL,Grade 11,75
7613,016,O'BANNON HIGH SCHOOL,Grade 12,80
7613,016,O'BANNON HIGH SCHOOL,Secondary Special Education,*
7613,016,O'BANNON HIGH SCHOOL,Secondary GED,N/A
7613,016,O'BANNON HIGH SCHOOL,Total Enrollment,*
7613,020,RIVERSIDE HIGH SCHOOL,Pre-Kindergarten,N/A
7613,020,RIVERSIDE HIGH SCHOOL,Special Education Pre-K,N/A
7613,020,RIVERSIDE HIGH SCHOOL,Kindergarten,N/A
7613,020,RIVERSIDE HIGH SCHOOL,Special Education Kindergarten,N/A
7613,020,RIVERSIDE HIGH SCHOOL,Elementary Special Education,N/A
7613,020,RIVERSIDE HIGH SCHOOL,Grade 1,N/A
7613,020,RIVERSIDE HIGH SCHOOL,Grade 2,N/A
7613,020,RIVERSIDE HIGH SCHOOL,Grade 3,N/A
7613,020,RIVERSIDE HIGH SCHOOL,Grade 4,N/A
7613,020,RIVERSIDE HIGH SCHOOL,Grade 5,N/A
7613,020,RIVERSIDE HIGH SCHOOL,Grade 6,N/A
7613,020,RIVERSIDE HIGH SCHOOL,Grade 7,86
7613,020,RIVERSIDE HIGH SCHOOL,Grade 8,68
7613,020,RIVERSIDE HIGH SCHOOL,Grade 9,66
7613,020,RIVERSIDE HIGH SCHOOL,Grade 10,62
7613,020,RIVERSIDE HIGH SCHOOL,Grade 11,59
7613,020,RIVERSIDE HIGH SCHOOL,Grade 12,46
7613,020,RIVERSIDE HIGH SCHOOL,Secondary Special Education,*
7613,020,RIVERSIDE HIGH SCHOOL,Secondary GED,N/A
7613,020,RIVERSIDE HIGH SCHOOL,Total Enrollment,*
7620,000,District Level Data,Pre-Kindergarten,140
7620,000,District Level Data,Special Education Pre-K,*
7620,000,District Level Data,Kindergarten,481
7620,000,District Level Data,Special Education Kindergarten,*
7620,000,District Level Data,Elementary Special Education,35
7620,000,District Level Data,Grade 1,591
7620,000,District Level Data,Grade 2,474
7620,000,District Level Data,Grade 3,421
7620,000,District Level Data,Grade 4,431
7620,000,District Level Data,Grade 5,419
7620,000,District Level Data,Grade 6,423
7620,000,District Level Data,Grade 7,425
7620,000,District Level Data,Grade 8,447
7620,000,District Level Data,Grade 9,505
7620,000,District Level Data,Grade 10,412
7620,000,District Level Data,Grade 11,292
7620,000,District Level Data,Grade 12,295
7620,000,District Level Data,Secondary Special Education,49
7620,000,District Level Data,Secondary GED,*
7620,000,District Level Data,Total Enrollment,5855
7620,004,AKIN ELEMENTARY SCHOOL,Pre-Kindergarten,N/A
7620,004,AKIN ELEMENTARY SCHOOL,Special Education Pre-K,N/A
7620,004,AKIN ELEMENTARY SCHOOL,Kindergarten,89
7620,004,AKIN ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
7620,004,AKIN ELEMENTARY SCHOOL,Elementary Special Education,*
7620,004,AKIN ELEMENTARY SCHOOL,Grade 1,113
7620,004,AKIN ELEMENTARY SCHOOL,Grade 2,85
7620,004,AKIN ELEMENTARY SCHOOL,Grade 3,84
7620,004,AKIN ELEMENTARY SCHOOL,Grade 4,84
7620,004,AKIN ELEMENTARY SCHOOL,Grade 5,89
7620,004,AKIN ELEMENTARY SCHOOL,Grade 6,N/A
7620,004,AKIN ELEMENTARY SCHOOL,Grade 7,N/A
7620,004,AKIN ELEMENTARY SCHOOL,Grade 8,N/A
7620,004,AKIN ELEMENTARY SCHOOL,Grade 9,N/A
7620,004,AKIN ELEMENTARY SCHOOL,Grade 10,N/A
7620,004,AKIN ELEMENTARY SCHOOL,Grade 11,N/A
7620,004,AKIN ELEMENTARY SCHOOL,Grade 12,N/A
7620,004,AKIN ELEMENTARY SCHOOL,Secondary Special Education,N/A
7620,004,AKIN ELEMENTARY SCHOOL,Secondary GED,N/A
7620,004,AKIN ELEMENTARY SCHOOL,Total Enrollment,*
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Pre-Kindergarten,N/A
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Special Education Pre-K,N/A
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Kindergarten,46
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Special Education Kindergarten,*
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Elementary Special Education,*
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Grade 1,47
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Grade 2,44
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Grade 3,45
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Grade 4,34
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Grade 5,39
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Grade 6,N/A
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Grade 7,N/A
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Grade 8,N/A
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Grade 9,N/A
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Grade 10,N/A
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Grade 11,N/A
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Grade 12,N/A
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Secondary Special Education,N/A
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Secondary GED,N/A
7620,008,ARMSTRONG ELEMENTARY SCHOOL,Total Enrollment,255
7620,016,BOYD ELEMENTARY SCHOOL,Pre-Kindergarten,N/A
7620,016,BOYD ELEMENTARY SCHOOL,Special Education Pre-K,N/A
7620,016,BOYD ELEMENTARY SCHOOL,Kindergarten,76
7620,016,BOYD ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
7620,016,BOYD ELEMENTARY SCHOOL,Elementary Special Education,N/A
7620,016,BOYD ELEMENTARY SCHOOL,Grade 1,103
7620,016,BOYD ELEMENTARY SCHOOL,Grade 2,77
7620,016,BOYD ELEMENTARY SCHOOL,Grade 3,76
7620,016,BOYD ELEMENTARY SCHOOL,Grade 4,88
7620,016,BOYD ELEMENTARY SCHOOL,Grade 5,79
7620,016,BOYD ELEMENTARY SCHOOL,Grade 6,N/A
7620,016,BOYD ELEMENTARY SCHOOL,Grade 7,N/A
7620,016,BOYD ELEMENTARY SCHOOL,Grade 8,N/A
7620,016,BOYD ELEMENTARY SCHOOL,Grade 9,N/A
7620,016,BOYD ELEMENTARY SCHOOL,Grade 10,N/A
7620,016,BOYD ELEMENTARY SCHOOL,Grade 11,N/A
7620,016,BOYD ELEMENTARY SCHOOL,Grade 12,N/A
7620,016,BOYD ELEMENTARY SCHOOL,Secondary Special Education,N/A
7620,016,BOYD ELEMENTARY SCHOOL,Secondary GED,N/A
7620,016,BOYD ELEMENTARY SCHOOL,Total Enrollment,499
7620,020,COLEMAN MIDDLE SCHOOL,Pre-Kindergarten,N/A
7620,020,COLEMAN MIDDLE SCHOOL,Special Education Pre-K,N/A
7620,020,COLEMAN MIDDLE SCHOOL,Kindergarten,N/A
7620,020,COLEMAN MIDDLE SCHOOL,Special Education Kindergarten,N/A
7620,020,COLEMAN MIDDLE SCHOOL,Elementary Special Education,N/A
7620,020,COLEMAN MIDDLE SCHOOL,Grade 1,N/A
7620,020,COLEMAN MIDDLE SCHOOL,Grade 2,N/A
7620,020,COLEMAN MIDDLE SCHOOL,Grade 3,N/A
7620,020,COLEMAN MIDDLE SCHOOL,Grade 4,N/A
7620,020,COLEMAN MIDDLE SCHOOL,Grade 5,N/A
7620,020,COLEMAN MIDDLE SCHOOL,Grade 6,197
7620,020,COLEMAN MIDDLE SCHOOL,Grade 7,200
7620,020,COLEMAN MIDDLE SCHOOL,Grade 8,248
7620,020,COLEMAN MIDDLE SCHOOL,Grade 9,N/A
7620,020,COLEMAN MIDDLE SCHOOL,Grade 10,N/A
7620,020,COLEMAN MIDDLE SCHOOL,Grade 11,N/A
7620,020,COLEMAN MIDDLE SCHOOL,Grade 12,N/A
7620,020,COLEMAN MIDDLE SCHOOL,Secondary Special Education,N/A
7620,020,COLEMAN MIDDLE SCHOOL,Secondary GED,*
7620,020,COLEMAN MIDDLE SCHOOL,Total Enrollment,*
7620,032,GREENVILLE WESTON HIGH SCHOOL,Pre-Kindergarten,N/A
7620,032,GREENVILLE WESTON HIGH SCHOOL,Special Education Pre-K,N/A
7620,032,GREENVILLE WESTON HIGH SCHOOL,Kindergarten,N/A
7620,032,GREENVILLE WESTON HIGH SCHOOL,Special Education Kindergarten,N/A
7620,032,GREENVILLE WESTON HIGH SCHOOL,Elementary Special Education,N/A
7620,032,GREENVILLE WESTON HIGH SCHOOL,Grade 1,N/A
7620,032,GREENVILLE WESTON HIGH SCHOOL,Grade 2,N/A
7620,032,GREENVILLE WESTON HIGH SCHOOL,Grade 3,N/A
7620,032,GREENVILLE WESTON HIGH SCHOOL,Grade 4,N/A
7620,032,GREENVILLE WESTON HIGH SCHOOL,Grade 5,N/A
7620,032,GREENVILLE WESTON HIGH SCHOOL,Grade 6,N/A
7620,032,GREENVILLE WESTON HIGH SCHOOL,Grade 7,N/A
7620,032,GREENVILLE WESTON HIGH SCHOOL,Grade 8,N/A
7620,032,GREENVILLE WESTON HIGH SCHOOL,Grade 9,505
7620,032,GREENVILLE WESTON HIGH SCHOOL,Grade 10,412
7620,032,GREENVILLE WESTON HIGH SCHOOL,Grade 11,292
7620,032,GREENVILLE WESTON HIGH SCHOOL,Grade 12,295
7620,032,GREENVILLE WESTON HIGH SCHOOL,Secondary Special Education,30
7620,032,GREENVILLE WESTON HIGH SCHOOL,Secondary GED,N/A
7620,032,GREENVILLE WESTON HIGH SCHOOL,Total Enrollment,1534
7620,044,MC BRIDE ELEMENTARY SCHOOL,Pre-Kindergarten,140
7620,044,MC BRIDE ELEMENTARY SCHOOL,Special Education Pre-K,*
7620,044,MC BRIDE ELEMENTARY SCHOOL,Kindergarten,N/A
7620,044,MC BRIDE ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
7620,044,MC BRIDE ELEMENTARY SCHOOL,Elementary Special Education,N/A
7620,044,MC BRIDE ELEMENTARY SCHOOL,Grade 1,N/A
7620,044,MC BRIDE ELEMENTARY SCHOOL,Grade 2,N/A
7620,044,MC BRIDE ELEMENTARY SCHOOL,Grade 3,N/A
7620,044,MC BRIDE ELEMENTARY SCHOOL,Grade 4,N/A
7620,044,MC BRIDE ELEMENTARY SCHOOL,Grade 5,N/A
7620,044,MC BRIDE ELEMENTARY SCHOOL,Grade 6,N/A
7620,044,MC BRIDE ELEMENTARY SCHOOL,Grade 7,N/A
7620,044,MC BRIDE ELEMENTARY SCHOOL,Grade 8,N/A
7620,044,MC BRIDE ELEMENTARY SCHOOL,Grade 9,N/A
7620,044,MC BRIDE ELEMENTARY SCHOOL,Grade 10,N/A
7620,044,MC BRIDE ELEMENTARY SCHOOL,Grade 11,N/A
7620,044,MC BRIDE ELEMENTARY SCHOOL,Grade 12,N/A
7620,044,MC BRIDE ELEMENTARY SCHOOL,Secondary Special Education,N/A
7620,044,MC BRIDE ELEMENTARY SCHOOL,Secondary GED,N/A
7620,044,MC BRIDE ELEMENTARY SCHOOL,Total Enrollment,*
7620,048,SOLOMON MIDDLE SCHOOL,Pre-Kindergarten,N/A
7620,048,SOLOMON MIDDLE SCHOOL,Special Education Pre-K,N/A
7620,048,SOLOMON MIDDLE SCHOOL,Kindergarten,N/A
7620,048,SOLOMON MIDDLE SCHOOL,Special Education Kindergarten,N/A
7620,048,SOLOMON MIDDLE SCHOOL,Elementary Special Education,N/A
7620,048,SOLOMON MIDDLE SCHOOL,Grade 1,N/A
7620,048,SOLOMON MIDDLE SCHOOL,Grade 2,N/A
7620,048,SOLOMON MIDDLE SCHOOL,Grade 3,N/A
7620,048,SOLOMON MIDDLE SCHOOL,Grade 4,N/A
7620,048,SOLOMON MIDDLE SCHOOL,Grade 5,N/A
7620,048,SOLOMON MIDDLE SCHOOL,Grade 6,226
7620,048,SOLOMON MIDDLE SCHOOL,Grade 7,225
7620,048,SOLOMON MIDDLE SCHOOL,Grade 8,199
7620,048,SOLOMON MIDDLE SCHOOL,Grade 9,N/A
7620,048,SOLOMON MIDDLE SCHOOL,Grade 10,N/A
7620,048,SOLOMON MIDDLE SCHOOL,Grade 11,N/A
7620,048,SOLOMON MIDDLE SCHOOL,Grade 12,N/A
7620,048,SOLOMON MIDDLE SCHOOL,Secondary Special Education,19
7620,048,SOLOMON MIDDLE SCHOOL,Secondary GED,*
7620,048,SOLOMON MIDDLE SCHOOL,Total Enrollment,*
7620,052,STERN ELEMENTARY SCHOOL,Pre-Kindergarten,N/A
7620,052,STERN ELEMENTARY SCHOOL,Special Education Pre-K,N/A
7620,052,STERN ELEMENTARY SCHOOL,Kindergarten,41
7620,052,STERN ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
7620,052,STERN ELEMENTARY SCHOOL,Elementary Special Education,13
7620,052,STERN ELEMENTARY SCHOOL,Grade 1,59
7620,052,STERN ELEMENTARY SCHOOL,Grade 2,46
7620,052,STERN ELEMENTARY SCHOOL,Grade 3,29
7620,052,STERN ELEMENTARY SCHOOL,Grade 4,36
7620,052,STERN ELEMENTARY SCHOOL,Grade 5,29
7620,052,STERN ELEMENTARY SCHOOL,Grade 6,N/A
7620,052,STERN ELEMENTARY SCHOOL,Grade 7,N/A
7620,052,STERN ELEMENTARY SCHOOL,Grade 8,N/A
7620,052,STERN ELEMENTARY SCHOOL,Grade 9,N/A
7620,052,STERN ELEMENTARY SCHOOL,Grade 10,N/A
7620,052,STERN ELEMENTARY SCHOOL,Grade 11,N/A
7620,052,STERN ELEMENTARY SCHOOL,Grade 12,N/A
7620,052,STERN ELEMENTARY SCHOOL,Secondary Special Education,N/A
7620,052,STERN ELEMENTARY SCHOOL,Secondary GED,N/A
7620,052,STERN ELEMENTARY SCHOOL,Total Enrollment,253
7620,056,TRIGG ELEMENTARY SCHOOL,Pre-Kindergarten,N/A
7620,056,TRIGG ELEMENTARY SCHOOL,Special Education Pre-K,N/A
7620,056,TRIGG ELEMENTARY SCHOOL,Kindergarten,81
7620,056,TRIGG ELEMENTARY SCHOOL,Special Education Kindergarten,*
7620,056,TRIGG ELEMENTARY SCHOOL,Elementary Special Education,*
7620,056,TRIGG ELEMENTARY SCHOOL,Grade 1,87
7620,056,TRIGG ELEMENTARY SCHOOL,Grade 2,95
7620,056,TRIGG ELEMENTARY SCHOOL,Grade 3,78
7620,056,TRIGG ELEMENTARY SCHOOL,Grade 4,84
7620,056,TRIGG ELEMENTARY SCHOOL,Grade 5,67
7620,056,TRIGG ELEMENTARY SCHOOL,Grade 6,N/A
7620,056,TRIGG ELEMENTARY SCHOOL,Grade 7,N/A
7620,056,TRIGG ELEMENTARY SCHOOL,Grade 8,N/A
7620,056,TRIGG ELEMENTARY SCHOOL,Grade 9,N/A
7620,056,TRIGG ELEMENTARY SCHOOL,Grade 10,N/A
7620,056,TRIGG ELEMENTARY SCHOOL,Grade 11,N/A
7620,056,TRIGG ELEMENTARY SCHOOL,Grade 12,N/A
7620,056,TRIGG ELEMENTARY SCHOOL,Secondary Special Education,N/A
7620,056,TRIGG ELEMENTARY SCHOOL,Secondary GED,N/A
7620,056,TRIGG ELEMENTARY SCHOOL,Total Enrollment,492
7620,060,WEBB ELEMENTARY SCHOOL,Pre-Kindergarten,N/A
7620,060,WEBB ELEMENTARY SCHOOL,Special Education Pre-K,N/A
7620,060,WEBB ELEMENTARY SCHOOL,Kindergarten,46
7620,060,WEBB ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
7620,060,WEBB ELEMENTARY SCHOOL,Elementary Special Education,N/A
7620,060,WEBB ELEMENTARY SCHOOL,Grade 1,66
7620,060,WEBB ELEMENTARY SCHOOL,Grade 2,53
7620,060,WEBB ELEMENTARY SCHOOL,Grade 3,40
7620,060,WEBB ELEMENTARY SCHOOL,Grade 4,35
7620,060,WEBB ELEMENTARY SCHOOL,Grade 5,40
7620,060,WEBB ELEMENTARY SCHOOL,Grade 6,N/A
7620,060,WEBB ELEMENTARY SCHOOL,Grade 7,N/A
7620,060,WEBB ELEMENTARY SCHOOL,Grade 8,N/A
7620,060,WEBB ELEMENTARY SCHOOL,Grade 9,N/A
7620,060,WEBB ELEMENTARY SCHOOL,Grade 10,N/A
7620,060,WEBB ELEMENTARY SCHOOL,Grade 11,N/A
7620,060,WEBB ELEMENTARY SCHOOL,Grade 12,N/A
7620,060,WEBB ELEMENTARY SCHOOL,Secondary Special Education,N/A
7620,060,WEBB ELEMENTARY SCHOOL,Secondary GED,N/A
7620,060,WEBB ELEMENTARY SCHOOL,Total Enrollment,280
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Pre-Kindergarten,N/A
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Special Education Pre-K,N/A
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Kindergarten,102
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Special Education Kindergarten,N/A
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Elementary Special Education,N/A
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Grade 1,116
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Grade 2,74
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Grade 3,69
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Grade 4,70
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Grade 5,76
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Grade 6,N/A
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Grade 7,N/A
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Grade 8,N/A
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Grade 9,N/A
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Grade 10,N/A
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Grade 11,N/A
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Grade 12,N/A
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Secondary Special Education,N/A
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Secondary GED,N/A
7620,064,WEDDINGTON ELEMENTARY SCHOOL,Total Enrollment,507
7700,000,District Level Data,Pre-Kindergarten,20
7700,000,District Level Data,Special Education Pre-K,14
7700,000,District Level Data,Kindergarten,251
7700,000,District Level Data,Special Education Kindergarten,23
7700,000,District Level Data,Elementary Special Education,91
7700,000,District Level Data,Grade 1,308
7700,000,District Level Data,Grade 2,298
7700,000,District Level Data,Grade 3,213
7700,000,District Level Data,Grade 4,250
7700,000,District Level Data,Grade 5,231
7700,000,District Level Data,Grade 6,248
7700,000,District Level Data,Grade 7,229
7700,000,District Level Data,Grade 8,276
7700,000,District Level Data,Grade 9,275
7700,000,District Level Data,Grade 10,257
7700,000,District Level Data,Grade 11,232
7700,000,District Level Data,Grade 12,208
7700,000,District Level Data,Secondary Special Education,11
7700,000,District Level Data,Secondary GED,18
